식당명,도로명주소,지번주소,식당위도,식당경도,,,,,,,,,,,,,,,,,,,,,,,
홍익궁중전통육개장 서신점,전라북도 전주시 완산구 새터로 122-13,전라북도 전주시 완산구 서신동 969-3 대한빌딩,35.8347936,127.1205845,,,,,,,,,,,,,,,,,,,,,,,
"라홍방 마라탕 신시가지점	","전라북도 전주시 완산구 홍산1길 7(1층 129호 효자동2가, 전주효자SKLeadersVIEW)	",전라북도 전주시 완산구 효자동2가 1157-4 전주 효자 SK Leaders VIEW,35.8140433,127.1086523,,,,,,,,,,,,,,,,,,,,,,,
"한라와라야키	","전라북도 전주시 완산구 홍산북로 46-21(1층 102호 효자동3가)	",전라북도 전주시 완산구 효자동3가 1533-3,35.8167438,127.1073622,,,,,,,,,,,,,,,,,,,,,,,
정’s돈까스,전라북도 전주시 완산구 서신로 103,전라북도 전주시 완산구 서신동 963-6,35.8346195,127.1155992,,,,,,,,,,,,,,,,,,,,,,,
쏘울,"전라북도 전주시 완산구 홍산로 262(코아루성우아르데코 1층 114호 효자동3가)	",전라북도 전주시 완산구 효자동3가 1531-1,35.817234,127.1064529,,,,,,,,,,,,,,,,,,,,,,,
"포스트레	","전라북도 전주시 완산구 홍산남로 45-28(1층 효자동3가)	",전라북도 전주시 완산구 효자동3가 1533-12,35.8164275,127.1069723,,,,,,,,,,,,,,,,,,,,,,,
이삭토스트 서일점,전라북도 전주시 완산구 서신로 103,전라북도 전주시 완산구 서신동 963-6,35.8346195,127.1155992,,,,,,,,,,,,,,,,,,,,,,,
"니뽕내뽕전주신시가지씨지브이점	",전라북도 전주시 완산구 홍산로 260 5층,전라북도 전주시 완산구 효자동3가 1531-2 5층,35.8168412,127.1064661,,,,,,,,,,,,,,,,,,,,,,,
커피니 여울점,전라북도 전주시 완산구 새터로 51,전라북도 전주시 완산구 서신동 931-9,35.8356901,127.111978,,,,,,,,,,,,,,,,,,,,,,,
서신다가포갈매기,전라북도 전주시 완산구 새터로 41,전라북도 전주시 완산구 서신동 935-3,35.8357751,127.1111868,,,,,,,,,,,,,,,,,,,,,,,
하참치,전라북도 전주시 완산구 고사평4길 11,전라북도 전주시 완산구 서신동 939-1,35.8355225,127.1108504,,,,,,,,,,,,,,,,,,,,,,,
팔공티 전주서신점,전라북도 전주시 완산구 당산로 34-2,전라북도 전주시 완산구 서신동 762-1 비사벌아파트,35.8319478,127.1120062,,,,,,,,,,,,,,,,,,,,,,,
다미가갈비탕,전라북도 전주시 완산구 서신천변12길 4,전라북도 전주시 완산구 서신동 816-2,35.8300104,127.1146288,,,,,,,,,,,,,,,,,,,,,,,
김영희 강남 동태찜,전라북도 전주시 완산구 서신천변12길 10,전라북도 전주시 완산구 서신동 816-6,35.8299848,127.1151817,,,,,,,,,,,,,,,,,,,,,,,
커피니 서신점,전라북도 전주시 완산구 서신로 41,전라북도 전주시 완산구 서신동 831 세방빌딩,35.829098,127.1156014,,,,,,,,,,,,,,,,,,,,,,,
이삭토스트 전주중화산점,전라북도 전주시 완산구 유연로 281,전라북도 전주시 완산구 서신동 857,35.8255472,127.1163379,,,,,,,,,,,,,,,,,,,,,,,
신포우리만두 서신점,전라북도 전주시 완산구 유연로 283,전라북도 전주시 완산구 서신동 857-1,35.8255762,127.1165107,,,,,,,,,,,,,,,,,,,,,,,
공차 전주중화산점,전라북도 전주시 완산구 유연로 285,전라북도 전주시 완산구 서신동 857-2,35.825536,127.1166954,,,,,,,,,,,,,,,,,,,,,,,
엄마손 김치찌개 서신점,전라북도 전주시 완산구 유연로 285,전라북도 전주시 완산구 서신동 857-2,35.825536,127.1166954,,,,,,,,,,,,,,,,,,,,,,,
신전떡볶이 서신점,전라북도 전주시 완산구 유연로 290,전라북도 전주시 완산구 중화산동2가 744-6 기쁜우리건물,35.8251159,127.1171733,,,,,,,,,,,,,,,,,,,,,,,
피자스쿨 중화산점,전라북도 전주시 완산구 유연로 282,전라북도 전주시 완산구 중화산동2가 744-2,35.8251513,127.1162645,,,,,,,,,,,,,,,,,,,,,,,
응급실떡볶이 전주서신점,전라북도 전주시 완산구 서신로 8,전라북도 전주시 완산구 서신동 856-1,35.826031,127.1160062,,,,,,,,,,,,,,,,,,,,,,,
교촌치킨인후점,전라북도 전주시 덕진구 견훤로 314,전라북도 전주시 덕진구 인후동1가 756-18,35.8395033,127.1558408,,,,,,,,,,,,,,,,,,,,,,,
굽네치킨,전라북도 전주시 덕진구 견훤로 320,전라북도 전주시 덕진구 인후동1가 756-30,35.8399324,127.155661,,,,,,,,,,,,,,,,,,,,,,,
전주본가,전라북도 전주시 완산구 서신로 16,전라북도 전주시 완산구 서신동 837-2,35.8267061,127.116081,,,,,,,,,,,,,,,,,,,,,,,
다랑가옥,전라북도 전주시 완산구 서신천변15길 15-3,전라북도 전주시 완산구 서신동 799-19,35.8316083,127.1127066,,,,,,,,,,,,,,,,,,,,,,,
순간포차,전라북도 전주시 덕진구 명주5길 9-1,전라북도 전주시 덕진구 인후동2가 1574-21,35.8454606,127.150613,,,,,,,,,,,,,,,,,,,,,,,
카페메이,전라북도 전주시 완산구 강변로 120-1,전라북도 전주시 완산구 효자동1가 660-1 한강아파트,35.8020748,127.1141536,,,,,,,,,,,,,,,,,,,,,,,
가마꿉 삼천점,전라북도 전주시 완산구 강변로 98-1,전라북도 전주시 완산구 삼천동1가 723-2 신일강변아파트,35.7999756,127.1138429,,,,,,,,,,,,,,,,,,,,,,,
60계치킨 삼천점,전라북도 전주시 완산구 강변로 21,전라북도 전주시 완산구 삼천동1가 725-4,35.7988552,127.1122575,,,,,,,,,,,,,,,,,,,,,,,
돈까스하우스.com,전라북도 전주시 완산구 용리로 25,전라북도 전주시 완산구 삼천동1가 725-6,35.7988494,127.112574,,,,,,,,,,,,,,,,,,,,,,,
행복분식,전라북도 전주시 완산구 송정2길 26,전라북도 전주시 완산구 삼천동1가 583-5,35.8002409,127.1175416,,,,,,,,,,,,,,,,,,,,,,,
본커피,전라북도 전주시 덕진구 권삼득로 313,전라북도 전주시 덕진구 금암동 664-39,35.8436895,127.1277185,,,,,,,,,,,,,,,,,,,,,,,
와플란다스,전라북도 전주시 완산구 송정2길 25,전라북도 전주시 완산구 삼천동1가 593-1,35.8000119,127.1174584,,,,,,,,,,,,,,,,,,,,,,,
VEROCafe,전라북도 전주시 완산구 용리로 67,전라북도 전주시 완산구 삼천동1가 597-8,35.7987991,127.1174228,,,,,,,,,,,,,,,,,,,,,,,
미쳐버린파닭 전북대점,전라북도 전주시 덕진구 명륜3길 22,전라북도 전주시 덕진구 금암동 1312-28,35.8424511,127.1287581,,,,,,,,,,,,,,,,,,,,,,,
롤링파스타 전북대점,전라북도 전주시 덕진구 권삼득로 303,전라북도 전주시 덕진구 금암동 664-77,35.8432195,127.1284501,,,,,,,,,,,,,,,,,,,,,,,
커피디딤,전라북도 전주시 덕진구 권삼득로 299,전라북도 전주시 덕진구 금암동 664-17,35.8430136,127.1287216,,,,,,,,,,,,,,,,,,,,,,,
진미반점,전라북도 전주시 완산구 전라감영3길 12-3,전라북도 전주시 완산구 중앙동2가 44-1,35.8165106,127.1433625,,,,,,,,,,,,,,,,,,,,,,,
옴그족발,전라북도 전주시 덕진구 가리내8길 10-10,전라북도 전주시 덕진구 덕진동2가 671-13,35.8442031,127.1107673,,,,,,,,,,,,,,,,,,,,,,,
초밥장이,전라북도 전주시 완산구 전라감영3길 13 1층 초밥장이,전라북도 전주시 완산구 중앙동1가 59-2 1층 초밥장이,35.8162182,127.1431644,,,,,,,,,,,,,,,,,,,,,,,
카페 비아노,전라북도 전주시 덕진구 가리내8길 13,전라북도 전주시 덕진구 덕진동2가 673-6,35.8433352,127.1103165,,,,,,,,,,,,,,,,,,,,,,,
본가칼국수,전라북도 전주시 완산구 전라감영3길 13-10,전라북도 전주시 완산구 중앙동1가 22-5,35.8163763,127.1428024,,,,,,,,,,,,,,,,,,,,,,,
브레드 #,전라북도 전주시 덕진구 경동로 34,전라북도 전주시 덕진구 덕진동2가 675-8,35.8430292,127.1099436,,,,,,,,,,,,,,,,,,,,,,,
카페 아리아,전라북도 전주시 덕진구 경동로 40,전라북도 전주시 덕진구 덕진동2가 675-11,35.843063,127.1105459,,,,,,,,,,,,,,,,,,,,,,,
유록,전라북도 전주시 완산구 문학대4길 29 1층 카페유록,전라북도 전주시 완산구 효자동3가 1616-9 1층 카페유록,35.8268894,127.1049575,,,,,,,,,,,,,,,,,,,,,,,
이서공작소,전라북도 전주시 완산구 전라감영2길 28-27 1층,전라북도 전주시 완산구 중앙동1가 46-2 1층,35.8162737,127.1425012,,,,,,,,,,,,,,,,,,,,,,,
메밀꽃향기,전라북도 전주시 완산구 강변로 60,전라북도 전주시 완산구 삼천동1가 286-27,35.7970131,127.1102498,,,,,,,,,,,,,,,,,,,,,,,
마노아카페,전라북도 전주시 완산구 계룡산길 46,전라북도 전주시 완산구 삼천동2가 226-3,35.7897951,127.1050168,,,,,,,,,,,,,,,,,,,,,,,
망향비빔국수 전주완산점,전라북도 전주시 완산구 계룡산길 12,전라북도 전주시 완산구 삼천동2가 242-4,35.7930534,127.1065089,,,,,,,,,,,,,,,,,,,,,,,
산촌신쭈꾸미,전라북도 전주시 완산구 계룡산길 11,전라북도 전주시 완산구 삼천동2가 254-6,35.7926115,127.1067357,,,,,,,,,,,,,,,,,,,,,,,
육일식당,전라북도 전주시 완산구 천잠로 17,전라북도 전주시 완산구 삼천동2가 275-3,35.79201,127.1093455,,,,,,,,,,,,,,,,,,,,,,,
하루플러스 카페,전라북도 전주시 완산구 천잠로 17 2층,전라북도 전주시 완산구 삼천동2가 275-3,35.79201,127.1093455,,,,,,,,,,,,,,,,,,,,,,,
밀리언커피 전주점,전라북도 전주시 완산구 천잠로 9,전라북도 전주시 완산구 삼천동2가 273-2,35.7921496,127.1103866,,,,,,,,,,,,,,,,,,,,,,,
보미수산횟집,전라북도 전주시 완산구 천잠로 18,전라북도 전주시 완산구 삼천동2가 284,35.7934525,127.1101074,,,,,,,,,,,,,,,,,,,,,,,
홍루이젠,전라북도 전주시 덕진구 세병로 141,전라북도 전주시 덕진구 송천동2가 1307,35.8764272,127.1354794,,,,,,,,,,,,,,,,,,,,,,,
윰스,전라북도 전주시 완산구 장승배기로 2-3,전라북도 전주시 완산구 삼천동1가 305-1,35.7920592,127.1134298,,,,,,,,,,,,,,,,,,,,,,,
더리터에코자이점  ,전라북도 전주시 덕진구 세병로 141,전라북도 전주시 덕진구 송천동2가 1307 에코시티자이2차상가,35.8764272,127.1354794,,,,,,,,,,,,,,,,,,,,,,,
산낙지칼국수,전라북도 전주시 완산구 난전들로 245-39,전라북도 전주시 완산구 삼천동1가 417-1,35.7899951,127.1135047,,,,,,,,,,,,,,,,,,,,,,,
갤러리39번가,전라북도 전주시 완산구 난전들로 245-39 2층,전라북도 전주시 완산구 삼천동1가 417-1,35.7899951,127.1135047,,,,,,,,,,,,,,,,,,,,,,,
 에그드랍전주에코시티점 ,전라북도 전주시 덕진구 세병로 174-10,전라북도 전주시 덕진구 송천동2가 1301-2 대강빌딩2,35.8790381,127.133993,,,,,,,,,,,,,,,,,,,,,,,
로꼬꼬111,전라북도 전주시 덕진구 명륜3길 22,전라북도 전주시 덕진구 금암동 1312-28,35.8424511,127.1287581,,,,,,,,,,,,,,,,,,,,,,,
에그드랍 전북대점,전라북도 전주시 덕진구 권삼득로 311,전라북도 전주시 덕진구 금암동 664-42,35.8436008,127.1278664,,,,,,,,,,,,,,,,,,,,,,,
한울정육식당,전라북도 전주시 완산구 중산중앙로 19,전라북도 전주시 완산구 중화산동2가 615-13,35.8166352,127.1204486,,,,,,,,,,,,,,,,,,,,,,,
김돈이,전라북도 전주시 완산구 중화산로 92,전라북도 전주시 완산구 중화산동2가 592-13 제로존,35.8184755,127.1183274,,,,,,,,,,,,,,,,,,,,,,,
고모네집 정육식당,전라북도 전주시 완산구 중화산로 81,전라북도 전주시 완산구 중화산동2가 778-2,35.8175692,127.1179845,,,,,,,,,,,,,,,,,,,,,,,
한여사김치부대찌개,전라북도 전주시 완산구 문학대4길 27,전라북도 전주시 완산구 효자동3가 1616-10,35.8268874,127.1047822,,,,,,,,,,,,,,,,,,,,,,,
와플대학 효자문학캠퍼스,전라북도 전주시 완산구 문학대4길 28-4,전라북도 전주시 완산구 효자동3가 1619-2,35.8266183,127.1047024,,,,,,,,,,,,,,,,,,,,,,,
촌민2호점,전라북도 전주시 덕진구 가리내8길 11,전라북도 전주시 덕진구 덕진동2가 673-7,35.8433373,127.1105208,,,,,,,,,,,,,,,,,,,,,,,
샌앤잼,전라북도 전주시 덕진구 경동로 38,전라북도 전주시 덕진구 덕진동2가 675-10,35.843025,127.1103401,,,,,,,,,,,,,,,,,,,,,,,
요거프레소 전주하가점,전라북도 전주시 덕진구 추탄로 46,전라북도 전주시 덕진구 덕진동2가 667-3  1층,35.8448949,127.1093301,,,,,,,,,,,,,,,,,,,,,,,
솜키친,전라북도 전주시 덕진구 가리내6길 10-3,전라북도 전주시 덕진구 덕진동2가 664-6,35.8452233,127.1104065,,,,,,,,,,,,,,,,,,,,,,,
커피홀릭 하가점,전라북도 전주시 덕진구 가리내7길 11,전라북도 전주시 덕진구 덕진동2가 670-2,35.8445133,127.1104447,,,,,,,,,,,,,,,,,,,,,,,
족발야시장삼천점,전라북도 전주시 완산구 용리로 38,전라북도 전주시 완산구 삼천동1가 437-1 현화빌딩,35.7984687,127.1140179,,,,,,,,,,,,,,,,,,,,,,,
촌&#39;s 왕갈비,전라북도 전주시 완산구 용리로 36,전라북도 전주시 완산구 삼천동1가 443,35.7984796,127.113808,,,,,,,,,,,,,,,,,,,,,,,
줄리앤소피,전라북도 전주시 완산구 인정로 8,전라북도 전주시 완산구 중화산동2가 584-7,35.8198874,127.120373,,,,,,,,,,,,,,,,,,,,,,,
힐링포차,전라북도 전주시 완산구 삼천천변2길 43,전라북도 전주시 완산구 삼천동1가 287-24,35.7974559,127.1145808,,,,,,,,,,,,,,,,,,,,,,,
천하태평,전라북도 전주시 완산구 삼천천변2길 43,전라북도 전주시 완산구 삼천동1가 287-24,35.7974559,127.1145808,,,,,,,,,,,,,,,,,,,,,,,
뚱보집 삼천점,전라북도 전주시 완산구 용리로 35,전라북도 전주시 완산구 삼천동1가 725-13,35.7988357,127.1136708,,,,,,,,,,,,,,,,,,,,,,,
소부당,전라북도 전주시 완산구 전주객사1길 80-23,전라북도 전주시 완산구 다가동4가 40-9,35.8201799,127.1390076,,,,,,,,,,,,,,,,,,,,,,,
역전할머니맥주 삼천점,전라북도 전주시 완산구 용리로 31,전라북도 전주시 완산구 삼천동1가 725-10 일진빌딩,35.7988445,127.1132005,,,,,,,,,,,,,,,,,,,,,,,
국제상회 삼천점,전라북도 전주시 완산구 용리로 29,전라북도 전주시 완산구 삼천동1가 725-9,35.7988484,127.1130455,,,,,,,,,,,,,,,,,,,,,,,
촌댁맥주 삼천2호점,전라북도 전주시 완산구 용리로 27-1,전라북도 전주시 완산구 삼천동1가 725-8,35.7988484,127.1128872,,,,,,,,,,,,,,,,,,,,,,,
군자대한곱창 전주삼천점,전라북도 전주시 완산구 용리로 30,전라북도 전주시 완산구 삼천동1가 284-32,35.7983341,127.1128952,,,,,,,,,,,,,,,,,,,,,,,
아프리카커피 전주효자점,전라북도 전주시 완산구 문학대4길 28-3,전라북도 전주시 완산구 효자동3가 1618-15,35.8264081,127.1050318,,,,,,,,,,,,,,,,,,,,,,,
마법의오븐,전라북도 전주시 완산구 문학대4길 31 1층상가,전라북도 전주시 완산구 효자동3가 1616-7,35.8268991,127.1052579,,,,,,,,,,,,,,,,,,,,,,,
맥주특별시 ,전라북도 전주시 완산구 용리로 30,전라북도 전주시 완산구 삼천동1가 284-32,35.7983341,127.1128952,,,,,,,,,,,,,,,,,,,,,,,
한촌설렁탕 전주송천에코시티점,전라북도 전주시 덕진구 세병로 174-19,전라북도 전주시 덕진구 송천동2가 1299-3,35.880262,127.1340409,,,,,,,,,,,,,,,,,,,,,,,
이디야커피 전주에코세병호점,전라북도 전주시 덕진구 세병로 174-9,전라북도 전주시 덕진구 송천동2가 1299-6,35.8793788,127.1336371,,,,,,,,,,,,,,,,,,,,,,,
대구반야월막창중화산점,전라북도 전주시 완산구 중화산로 83,전라북도 전주시 완산구 중화산동2가 778-1,35.8177299,127.1179799,,,,,,,,,,,,,,,,,,,,,,,
파리바게트 삼천점,전라북도 전주시 완산구 효자천변1길 27,전라북도 전주시 완산구 효자동1가 662-6,35.8004862,127.1141904,,,,,,,,,,,,,,,,,,,,,,,
구스타,"전라북도 전주시 완산구 전주객사2길 77 1층, 2층",전라북도 전주시 완산구 다가동4가 55-6,35.8201367,127.1396201,,,,,,,,,,,,,,,,,,,,,,,
분식퀸,전라북도 전주시 덕진구 세병로 178-8,전라북도 전주시 덕진구 송천동2가 1299-7,35.8792682,127.13348,,,,,,,,,,,,,,,,,,,,,,,
화산소국밥,전라북도 전주시 완산구 중화산로 90 1층 화산소국밥,전라북도 전주시 완산구 중화산동2가 592-5,35.8182876,127.1185364,,,,,,,,,,,,,,,,,,,,,,,
만개부엌,전라북도 전주시 완산구 전주객사2길 75,전라북도 전주시 완산구 다가동4가 55-6,35.8200518,127.1396176,,,,,,,,,,,,,,,,,,,,,,,
병달이,전라북도 전주시 완산구 중화산로 96,전라북도 전주시 완산구 중화산동2가 592-15,35.8187202,127.1183833,,,,,,,,,,,,,,,,,,,,,,,
미쁘다,전라북도 전주시 완산구 전주객사2길 73-1,전라북도 전주시 완산구 다가동4가 61-1,35.8198997,127.1396141,,,,,,,,,,,,,,,,,,,,,,,
동명카츠 에코시티점,전라북도 전주시 덕진구 세병로 178-6,전라북도 전주시 덕진구 송천동2가 1299-8,35.8791361,127.1333352,,,,,,,,,,,,,,,,,,,,,,,
가비마실,전라북도 전주시 완산구 전주객사2길 73-22 2층,전라북도 전주시 완산구 다가동4가 49-1,35.8199847,127.1392015,,,,,,,,,,,,,,,,,,,,,,,
소옥순여사아바이순대,전라북도 전주시 완산구 효자로 321,전라북도 전주시 완산구 중화산동2가 585-15,35.8193027,127.1205033,,,,,,,,,,,,,,,,,,,,,,,
카페놈,전라북도 전주시 완산구 전주객사1길 80-3,전라북도 전주시 완산구 다가동4가 39-1,35.8199164,127.138782,,,,,,,,,,,,,,,,,,,,,,,
할리스커피 에코시티점,전라북도 전주시 덕진구 세병로 176,전라북도 전주시 덕진구 송천동2가 1299-10,35.8788618,127.1331416,,,,,,,,,,,,,,,,,,,,,,,
프라우스,전라북도 전주시 완산구 효자로 322 1층 프라우스,전라북도 전주시 완산구 중화산동2가 594-1,35.8189787,127.1206173,,,,,,,,,,,,,,,,,,,,,,,
인히스,전라북도 전주시 완산구 전주객사1길 75,전라북도 전주시 완산구 다가동4가 118-3,35.8195172,127.1384409,,,,,,,,,,,,,,,,,,,,,,,
호호박,전라북도 전주시 완산구 전주객사1길 72,전라북도 전주시 완산구 다가동4가 66,35.8194607,127.1388099,,,,,,,,,,,,,,,,,,,,,,,
던킨도너츠 전주고속터미널점,전라북도 전주시 덕진구 전주천동로 469 1층,전라북도 전주시 덕진구 금암동 768-7,35.8351706,127.1280732,,,,,,,,,,,,,,,,,,,,,,,
